,type,description,support_material,subtype,filler_loading,previous_thickness,mean_thickness,mean_pore_size,pore_volume,specific_surface_area,surface_area,temperature,feed_pressure,permeate_pressure,delta_pressure,feed_flow_rate,sweep_gas,sweep_gas_flow,stage_cut,aging,gas,Py,provided_data_type,in_reference_data_location,reference,url
417,polymer,6FDA-DAM,flat sheet,PI,0.0,,55.0,1.2,,,,308.0,,,4870000.0,,none,,1.0,0.0,CO2,1380.39411513563,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
418,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,480000.0,,none,,1.0,0.0,CO2,942.910016241897,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
419,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,970000.0,,none,,1.0,0.0,CO2,880.343475124281,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
420,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,1460000.0,,none,,1.0,0.0,CO2,896.278260622352,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
421,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,1950000.0,,none,,1.0,0.0,CO2,952.935469618973,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
422,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,2450000.0,,none,,1.0,0.0,CO2,1023.84583365153,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
423,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,2920000.0,,none,,1.0,0.0,CO2,1108.63438934928,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
424,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,3420000.0,,none,,1.0,0.0,CO2,1191.78581528024,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
425,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,3900000.0,,none,,1.0,0.0,CO2,1272.82168787944,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
426,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,4390000.0,,none,,1.0,0.0,CO2,1349.88608133148,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
427,MMM,6wt_Ni2(dobdc),flat sheet,MOF/PI,6.0,,55.0,1.2,,,,308.0,,,4870000.0,,none,,1.0,0.0,CO2,1419.6496821153,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
428,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,530000.0,,none,,1.0,0.0,CO2,1153.63853017922,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
429,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,1050000.0,,none,,1.0,0.0,CO2,1066.24206927226,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
430,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,1510000.0,,none,,1.0,0.0,CO2,1041.47409222834,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
431,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,2020000.0,,none,,1.0,0.0,CO2,1045.79619783089,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
432,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,2470000.0,,none,,1.0,0.0,CO2,1093.2883721423,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
433,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,3000000.0,,none,,1.0,0.0,CO2,1183.12692528431,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
434,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,3500000.0,,none,,1.0,0.0,CO2,1282.15259355065,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
435,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,3970000.0,,none,,1.0,0.0,CO2,1395.76219205953,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
436,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,4460000.0,,none,,1.0,0.0,CO2,1496.07370981985,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
437,MMM,25wt_Ni2(dobdc),flat sheet,MOF/PI,25.0,,55.0,1.2,,,,308.0,,,4950000.0,,none,,1.0,0.0,CO2,1587.5051254332,permeability,fig S5f,BACHMAN et al 2016,https://doi.org/10.1038/nmat4621
532,polymer,Pebax-1657,none,rubbery,0.0,,60.0,,,,,298.0,500000.0,100000.0,400000.0,,none,,,0.0,CO2,57.3,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
533,MMM,Pebax-1657/Si-CHA 5%,none,zeolite/PEBAX,5.0,,54.485,0.38,,,,298.0,500000.0,100000.0,400000.0,,none,,,0.0,CO2,88.09,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
534,MMM,Pebax-1657/Si-CHA 10%,none,zeolite/PEBAX,10.0,,35.93,0.38,,,,298.0,500000.0,100000.0,400000.0,,none,,,0.0,CO2,116.11,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
535,MMM,Pebax-1657/Si-CHA 15%,none,zeolite/PEBAX,15.0,,45.485,0.38,,,,298.0,500000.0,100000.0,400000.0,,none,,,0.0,CO2,124.19,permeability,table 3,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
540,polymer,Pebax-1657,none,rubbery,0.0,,60.0,,,,,298.0,300000.0,100000.0,200000.0,,none,,,0.0,CO2,45.8210645526613,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
541,MMM,Pebax-1657/Si-CHA 5%,none,zeolite/PEBAX,5.0,,54.485,0.38,,,,298.0,300000.0,100000.0,200000.0,,none,,,0.0,CO2,53.1143827859569,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
542,MMM,Pebax-1657/Si-CHA 10%,none,zeolite/PEBAX,10.0,,35.93,0.38,,,,298.0,300000.0,100000.0,200000.0,,none,,,0.0,CO2,71.6647791619478,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
543,MMM,Pebax-1657/Si-CHA 15%,none,zeolite/PEBAX,15.0,,45.485,0.38,,,,298.0,300000.0,100000.0,200000.0,,none,,,0.0,CO2,75.9456398640996,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
548,polymer,Pebax-1657,none,rubbery,0.0,,70.3135,,,,,298.0,700000.0,100000.0,600000.0,,none,,,0.0,CO2,80.7021517553794,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
549,MMM,Pebax-1657/Si-CHA 5%,none,zeolite/PEBAX,5.0,,54.485,0.38,,,,298.0,700000.0,100000.0,600000.0,,none,,,0.0,CO2,97.5084937712344,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
550,MMM,Pebax-1657/Si-CHA 10%,none,zeolite/PEBAX,10.0,,35.93,0.38,,,,298.0,700000.0,100000.0,600000.0,,none,,,0.0,CO2,129.377123442808,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
551,MMM,Pebax-1657/Si-CHA 15%,none,zeolite/PEBAX,15.0,,45.485,0.38,,,,298.0,700000.0,100000.0,600000.0,,none,,,0.0,CO2,138.41449603624,permeability,fig 13a,EBADI R et al 2021,https://doi.org/10.1016/j.jngse.2021.103947
574,polymer,Matrimid5218,none,glassy,0.0,,52.925000000000004,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,7.225352,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
575,MMM,Matrimid5218/MOF,none,MOF/glassy,10.0,,39.710625,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,13.1831,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
576,MMM,Matrimid5218/MOF,none,MOF/glassy,20.0,,39.710625,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,18.33803,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
577,MMM,Matrimid5218/MOF,none,MOF/glassy,30.0,,39.710625,0.6499999999999999,,,,298.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,25.85915,permeability,fig 9,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
582,polymer,Matrimid5218,none,glassy,0.0,,36.875,0.6499999999999999,,,,308.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,7.909836066,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
583,polymer,Matrimid5218,none,glassy,0.0,,36.875,0.6499999999999999,,,,318.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,9.754098361,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
584,polymer,Matrimid5218,none,glassy,0.0,,36.875,0.6499999999999999,,,,328.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,11.2295082,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
585,polymer,Matrimid5218,none,glassy,0.0,,36.875,0.6499999999999999,,,,338.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,12.82786885,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
590,MMM,Matrimid5218/MOF,none,MOF/glassy,10.0,,30.810625,0.6499999999999999,,,,308.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,13.97540984,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
591,MMM,Matrimid5218/MOF,none,MOF/glassy,10.0,,30.810625,0.6499999999999999,,,,318.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,15.94262295,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
592,MMM,Matrimid5218/MOF,none,MOF/glassy,10.0,,30.810625,0.6499999999999999,,,,328.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,18.68852459,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
593,MMM,Matrimid5218/MOF,none,MOF/glassy,10.0,,30.810625,0.6499999999999999,,,,338.0,1000000.0,0.0,1000000.0,1000.0,Ar,,,0.0,CO2,20.45081967,permeability,fig 14 and 15,TARIQ AR et al 2020,https://doi.org/10.1016/j.arabjc.2020.10.021
607,polymer,6FDA-DAM:DABA(3:2),none,glassy,0.0,,50.0,,,,,303.0,,,690000.0,,none,,,0.0,CO2,143.9,permeability,table 4,AHMAD MZ et al 2021 / QIU W et al 2013,https://doi.org/10.1016/j.seppur.2020.117582
609,polymer,6FDA-DAM:DABA(3:2),none,glassy,0.0,,50.0,,,,,303.0,,,100000.0,,none,,,0.0,CO2,134.0,permeability,table 4,AHMAD MZ et al 2021 / PARK S et al 2014,https://doi.org/10.1016/j.seppur.2020.117582
611,MMM,6FDA-DAM:DABA(3:2)/DMS,none,DMS/glassy,10.0,,46.47125,,,,,303.0,,,100000.0,,none,,,0.0,CO2,202.1,permeability,table 4,AHMAD MZ et al 2021 / PARK S et al 2014,https://doi.org/10.1016/j.seppur.2020.117582
613,MMM,6FDA-DAM:DABA(3:2)/DMS,none,DMS/glassy,20.0,,46.47125,,,,,303.0,,,100000.0,,none,,,0.0,CO2,365.0,permeability,table 4,AHMAD MZ et al 2021 / PARK S et al 2014,https://doi.org/10.1016/j.seppur.2020.117582
723,polymer,PEI,alumina,glassy,0.0,,,,,,,303.0,,,100000.0,,Ar,,,0.0,CO2,,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
727,MMM,SAPO-34/PEI,alumina,zeolite/glassy,5.0,,1.0,,,,,303.0,,,100000.0,,Ar,,,0.0,CO2,1.2530558794349,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
731,MMM,SAPO-34/PEI,alumina,zeolite/glassy,10.0,,,,,,,303.0,,,100000.0,,Ar,,,0.0,CO2,,permeance,fig 7,MESSAOUD AB et al 2015,http://dx.doi.org/10.1016/j.seppur.2015.04.017
758,MMM,HOF-30/matrimid5218,none,HOF/glassy,10.0,,15.0,0.394,,,2.01,298.0,,,100000.0,50.0,N2,50.0,,0.0,CO2,10.4784079131195,permeability,fig 8,LI W et al 2022,https://doi.org/10.1016/j.memsci.2021.120021
28,polymer,PI-0.25,none,polyimides,0.0,,50.0,,,411.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,37.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
29,polymer,PI-0.50,none,polyimides,0.0,,50.0,,,219.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,22.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
30,polymer,PI-0.75,none,polyimides,0.0,,50.0,,,63.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,14.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
31,polymer,PI-1.00,none,polyimides,0.0,,50.0,,,53.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,4.8,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
32,polymer,IPI-0.25,none,ionic copolyimides,0.0,,50.0,,,367.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,35.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
33,polymer,IPI-0.50,none,ionic copolyimides,0.0,,50.0,,,83.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,8.5,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
34,polymer,IPI-0.75,none,ionic copolyimides,0.0,,50.0,,,56.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,2.6,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
35,polymer,IPI-1.00,none,ionic copolyimides,0.0,,50.0,,,41.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,O2,0.46,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
300,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,0.0,O2,742.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
301,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,0.0,O2,2200.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
302,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,1200.0,O2,600.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
310,polymer,EtOH_100 treaded,none,PIM-1,0.0,,125.4,,,759.0,2.14,298.0,,,100000.0,,none,,,2117.0,O2,665.0,permeability,table S1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
381,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,4.03483,O2,684.4334,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
382,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,37.73106,O2,676.9041,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
383,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,248.9525,O2,629.6693,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
384,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,7.024282,O2,1589.161,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
385,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,63.37847,O2,1121.251,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
386,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,576.9857,O2,697.3034,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
387,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,2.796417,O2,1173.449,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
388,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,27.59159,O2,968.5745,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
389,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,133.1287,O2,757.2046,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
390,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,3.998911,O2,877.9722,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
391,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,29.11238,O2,850.8013,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
392,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,188.681,O2,741.7683,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
36,polymer,PI-0.25,none,polyimides,0.0,,50.0,,,411.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,9.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
37,polymer,PI-0.50,none,polyimides,0.0,,50.0,,,219.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,5.0,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
38,polymer,PI-0.75,none,polyimides,0.0,,50.0,,,63.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,2.8,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
39,polymer,PI-1.00,none,polyimides,0.0,,50.0,,,53.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,0.9,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
40,polymer,IPI-0.25,none,ionic copolyimides,0.0,,50.0,,,367.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,7.8,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
41,polymer,IPI-0.50,none,ionic copolyimides,0.0,,50.0,,,83.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,1.5,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
42,polymer,IPI-0.75,none,ionic copolyimides,0.0,,50.0,,,56.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,0.4,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
43,polymer,IPI-1.00,none,ionic copolyimides,0.0,,50.0,,,41.0,,308.0,200000.0,1000.0,199000.0,,none,,0.5,0.0,N2,0.06,permeability,table 2,XIE W et al 2022,https://doi.org/10.1016/j.seppur.2021.120091
108,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,N2,3251.95274411765,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
109,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,323.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,N2,2276.36692088235,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
110,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,348.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,N2,1819.33572441176,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
111,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,373.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,N2,1476.56232705882,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
112,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,398.0,303000.0,103000.0,200000.0,4.0,none,,,0.0,N2,1190.91782926471,permeance,fig 8a,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
118,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,503000.0,103000.0,400000.0,4.0,none,,,0.0,N2,2818.67576783784,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
119,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,703000.0,103000.0,600000.0,4.0,none,,,0.0,N2,2798.48468067567,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
120,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,903000.0,103000.0,800000.0,4.0,none,,,0.0,N2,2766.17894121621,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
121,zeolite,O3at473K, alfa-alumina tubes,SSZ-13,0.0,,1.2,0.38,0.27,624.0,,298.0,1103000.0,103000.0,1000000.0,4.0,none,,,0.0,N2,2725.79676689189,permeance,fig 8b,LI Y et al 2021,https://doi.org/10.1016/j.memsci.2021.119349
291,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,0.0,N2,280.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
292,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,0.0,N2,857.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
293,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,1200.0,N2,125.0,permeability,table 1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
309,polymer,EtOH_100 treaded,none,PIM-1,0.0,,125.4,,,759.0,2.14,298.0,,,100000.0,,none,,,2117.0,N2,148.0,permeability,table S1,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
369,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,4.015134,N2,198.7099,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
370,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,37.79288,N2,186.2214,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
371,polymer,untreated,none,PIM-1,0.0,,90.0,,,685.0,2.14,298.0,,,100000.0,,none,,,248.4999,N2,144.623,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
372,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,7.001323,N2,506.6963,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
373,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,63.01091,N2,285.4234,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
374,polymer,EtOH_25 treaded,none,PIM-1,0.0,,110.0,,,759.0,2.14,298.0,,,100000.0,,none,,,346.2863,N2,162.992,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
375,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,2.779788,N2,440.4706,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
376,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,64.1513,N2,215.6889,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
377,polymer,EtOH_75 treaded,none,PIM-1,0.0,,110.9054,,,759.0,2.14,298.0,,,100000.0,,none,,,186.5054,N2,170.977,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
378,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,4.015134,N2,318.3958,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
379,polymer,EtOH_125 treaded,none,PIM-1,0.0,,132.508,,,759.0,2.14,298.0,,,100000.0,,none,,,64.1513,N2,242.2551,permeability,fig 2,BERNARDO P et al 2017,http://dx.doi.org/10.1016/j.polymer.2016.10.040
