,type,description,support_material,subtype,filler_loading,previous_thickness,mean_thickness,mean_pore_size,pore_volume,specific_surface_area,aging,surface_area,temperature,feed_pressure,permeate_pressure,delta_pressure,feed_flow_rate,sweep_gas,sweep_gas_flow,stage_cut,x_He,Py_He,Pe_He,x_H2,Py_H2,Pe_H2,x_CO2,Py_CO2,Pe_CO2,x_O2,Py_O2,Pe_O2,x_H2S,Py_H2S,Pe_H2S,x_N2,Py_N2,Pe_N2,x_CO,Py_CO,Pe_CO,x_CH4,Py_CH4,Pe_CH4,x_C2H6,Py_C2H6,Pe_C2H6,x_SF6,Py_SF6,Pe_SF6,provided_data_type,in_reference_data_location,reference,url
194,MMM,Y-fum-fcu-MOF/6FDA-DAM ,hollow fibre,MOF/PI,18.0,,5.0,0.47,,,0.0,,308.0,2000000.0,0.0,2000000.0,,none,,1.0,,,,,,,0.2,392.031049324641,2.6237898139003e-08,,,,0.2,388.808707756436,2.60222329002897e-08,,,,,,,0.6,15.9514149818679,1.06759809506984e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
195,MMM,Y-fum-fcu-MOF/6FDA-DAM ,hollow fibre,MOF/PI,18.0,,5.0,0.47,,,0.0,,308.0,2800000.0,0.0,2800000.0,,none,,1.0,,,,,,,0.2,362.640320542235,2.42708321391229e-08,,,,0.2,436.751613093422,2.92309610581403e-08,,,,,,,0.6,16.4936314266158,1.10388761823668e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
196,MMM,Y-fum-fcu-MOF/6FDA-DAM ,hollow fibre,MOF/PI,18.0,,5.0,0.47,,,0.0,,308.0,4100000.0,0.0,4100000.0,,none,,1.0,,,,,,,0.2,384.478926603929,2.57324488205864e-08,,,,0.2,619.709861082983,4.14760112466658e-08,,,,,,,0.6,20.1781833166401,1.35048772132768e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
197,MMM,Y-fum-fcu-MOF/6FDA-DAM ,hollow fibre,MOF/PI,18.0,,5.0,0.47,,,0.0,,308.0,5500000.0,0.0,5500000.0,,none,,1.0,,,,,,,0.2,486.853000212772,3.25841523273647e-08,,,,0.2,950.867622516913,6.36397751307056e-08,,,,,,,0.6,28.6402154644058,1.91683556016476e-09,,,,,,,permeability,fig 4c,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
198,polymer,6FDA-DAM,hollow fibre,PI,0.0,,5.0,,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,413.5,2.76747744832154e-08,,,,0.2,258.2,1.72808386253113e-08,,,,,,,0.6,16.9219143576826,1.13255178639214e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
199,MMM,Y-fum-fcuMOF/6FDA-DAM,hollow fibre,MOF/PI,10.55,,5.0,0.47,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,496.3,3.32164221910999e-08,,,,0.2,326.9,2.18787999481575e-08,,,,,,,0.6,19.8361445783133,1.32759571419898e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
200,MMM,Y-fum-fcuMOF/6FDA-DAM,hollow fibre,MOF/PI,17.8,,5.0,0.47,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,543.2,3.63553506633195e-08,,,,0.2,393.0,2.63027481787271e-08,,,,,,,0.6,20.0471092077088,1.34171517863055e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
201,MMM,Y-fum-fcuMOF/6FDA-DAM,hollow fibre,MOF/PI,30.05,,5.0,0.47,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,587.9,3.93470372882282e-08,,,,0.2,469.8,3.14428272121272e-08,,,,,,,0.6,20.032196969697,1.34071713068855e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
202,MMM, Eu-naph-fcuMOF/6FDA-DAM,hollow fibre,MOF/PI,9.8,,5.0,0.5,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,432.8,2.89664870528068e-08,,,,0.2,269.5,1.80371262955902e-08,,,,,,,0.6,16.5247058823529,1.10596737290346e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
203,MMM,Eu-naph-fcuMOF/6FDA-DAM,hollow fibre,MOF/PI,19.0,,5.0,0.5,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,460.4,3.0813702955435e-08,,,,0.2,287.4,1.9235139507802e-08,,,,,,,0.6,15.1991869918699,1.01725289559425e-09,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
204,polymer,6FDA-DAM-DABA,hollow fibre,PI,0.0,,5.0,,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,95.6,6.39832754678451e-09,,,,0.2,42.4,2.83775196635631e-09,,,,,,,0.6,2.6468330134357,1.7714753746448e-10,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
205,MMM,Y-fum-fcuMOF/6FDA-DAM-DABA,hollow fibre,MOF/PI,9.9,,5.0,0.47,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,135.0,9.03529517589862e-09,,,,0.2,61.1,4.0893076684993e-09,,,,,,,0.6,3.48932384341637,2.33533858441244e-10,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
206,MMM,Y-fum-fcuMOF/6FDA-DAM-DABA,hollow fibre,MOF/PI,17.7,,5.0,0.47,,,0.0,,308.0,690000.0,0.0,690000.0,,none,,1.0,,,,,,,0.2,158.6,1.06147986288705e-08,,,,0.2,67.3,4.5042619654665e-09,,,,,,,0.6,3.41754916792738,2.28730114891634e-10,,,,,,,permeability,suppl table 1,LIU G et al 2018,https://doi.org/10.1038/s41563-017-0013-1
207,polymer,PIM-6FDA-OH,none,glassy,0.0,,,,,,0.0,,308.0,3450000.0,0.0,3450000.0,,none,,,,,,,,,0.15,54.7,,,,,0.15,36.0,,,,,,,,0.7,1.96746203904555,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / Yi S et al 2015,https://doi.org/10.1038/s41563-017-0013-1
208,polymer,Crosslinked 6FDA-DAMDABA ,none,glassy,0.0,,,,,,0.0,,308.0,4830000.0,0.0,4830000.0,,none,,,,,,,,,0.2,46.2,,,,,0.2,33.5,,,,,,,,0.6,1.48417132216015,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / KRAFTSCHIK B and KOROS WJ 2013,https://doi.org/10.1038/s41563-017-0013-1
209,polymer,Crosslinked 6FDA-DAMDABA,none,glassy,0.0,,,,,,0.0,,308.0,4830000.0,0.0,4830000.0,,none,,,,,,,,,0.2,54.6,,,,,0.2,38.2,,,,,,,,0.6,1.94549266247379,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / KRAFTSCHIK B and KOROS WJ 2013,https://doi.org/10.1038/s41563-017-0013-1
210,polymer,CA ,none,glassy,0.0,,,,,,0.0,,308.0,3450000.0,0.0,3450000.0,,none,,,,,,,,,0.2,8.66,,,,,0.2,8.71,,,,,,,,0.6,0.293412162162162,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / ACHOUNDONG CSK et al 2013,https://doi.org/10.1038/s41563-017-0013-1
211,polymer,CA ,none,glassy,0.0,,,,,,0.0,,308.0,4830000.0,0.0,4830000.0,,none,,,,,,,,,0.2,27.5,,,,,0.2,39.7,,,,,,,,0.6,1.44516129032258,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / ACHOUNDONG CSK et al 2013,https://doi.org/10.1038/s41563-017-0013-1
212,polymer,6F-PAI-1,none,glassy,0.0,,,,,,0.0,,308.0,6330000.0,0.0,6330000.0,,none,,,,,,,,,0.1,8.1,,,,,0.2,4.2,,,,,,,,0.7,0.286046511627907,,,,,,,,permeability,suppl table 2,LIU G et al 2018 / VAUGHN JT and KOROS WJ 2014,https://doi.org/10.1038/s41563-017-0013-1
213,polymer,PIM-1, aluminium discs,PIM-1,0.0,,40.0,,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,6400.0,5.35424899312511e-08,,,,,,,,,,,,,0.5,330.0,2.76078463708013e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
214,polymer,PIM-1, aluminium discs,PIM-1,0.0,,40.0,,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4100.0,3.43006576122077e-08,,,,,,,,,,,,,0.5,200.0,1.6732028103516e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
215,polymer,PIM-1, aluminium discs,PIM-1,0.0,,40.0,,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3500.0,2.92810491811529e-08,,,,,,,,,,,,,0.5,150.0,1.2549021077637e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
216,polymer,PIM-1, aluminium discs,PIM-1,0.0,,40.0,,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2900.0,2.42614407500982e-08,,,,,,,,,,,,,0.5,130.0,1.08758182672854e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
217,polymer,PIM-1, aluminium discs,PIM-1,0.0,,40.0,,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2400.0,2.00784337242192e-08,,,,,,,,,,,,,0.5,100.0,8.36601405175799e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
218,polymer,PIM-1, aluminium discs,PIM-1,0.0,,40.0,,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2000.0,1.6732028103516e-08,,,,,,,,,,,,,0.5,70.0,5.85620983623059e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
219,MMM,0.01GO-ODA, aluminium discs,GO/PIM-1,0.03,,52.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,6100.0,3.92559120890182e-08,,,,,,,,,,,,,0.5,440.0,2.83157398674886e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
220,MMM,0.01GO-ODA, aluminium discs,GO/PIM-1,0.03,,52.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4100.0,2.63851212401598e-08,,,,,,,,,,,,,0.5,190.0,1.22272513064155e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
221,MMM,0.01GO-ODA, aluminium discs,GO/PIM-1,0.03,,52.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3600.0,2.31674235279452e-08,,,,,,,,,,,,,0.5,160.0,1.02966326790867e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
222,MMM,0.01GO-ODA, aluminium discs,GO/PIM-1,0.03,,52.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3300.0,2.12368049006164e-08,,,,,,,,,,,,,0.5,130.0,8.36601405175798e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
223,MMM,0.01GO-ODA, aluminium discs,GO/PIM-1,0.03,,52.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3000.0,1.93061862732877e-08,,,,,,,,,,,,,0.5,110.0,7.07893496687214e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
224,MMM,0.01GO-ODA, aluminium discs,GO/PIM-1,0.03,,52.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2700.0,1.73755676459589e-08,,,,,,,,,,,,,0.5,110.0,7.07893496687214e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
225,MMM,0.05GO-ODA, aluminium discs,GO/PIM-1,0.067,,45.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,5500.0,4.09005131419279e-08,,,,,,,,,,,,,0.5,320.0,2.37966621916672e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
226,MMM,0.05GO-ODA, aluminium discs,GO/PIM-1,0.067,,45.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4100.0,3.04894734330735e-08,,,,,,,,,,,,,0.5,220.0,1.63602052567712e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
227,MMM,0.05GO-ODA, aluminium discs,GO/PIM-1,0.067,,45.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3600.0,2.67712449656256e-08,,,,,,,,,,,,,0.5,160.0,1.18983310958336e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
228,MMM,0.05GO-ODA, aluminium discs,GO/PIM-1,0.067,,45.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3500.0,2.6027599272136e-08,,,,,,,,,,,,,0.5,170.0,1.26419767893232e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
229,MMM,0.05GO-ODA, aluminium discs,GO/PIM-1,0.067,,45.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3300.0,2.45403078851568e-08,,,,,,,,,,,,,0.5,150.0,1.1154685402344e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
230,MMM,0.05GO-ODA, aluminium discs,GO/PIM-1,0.067,,45.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3000.0,2.2309370804688e-08,,,,,,,,,,,,,0.5,130.0,9.66739401536478e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
231,MMM,0.1GO-ODA, aluminium discs,GO/PIM-1,0.14,,52.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4800.0,3.08898980372602e-08,,,,,,,,,,,,,0.5,250.0,1.6088488561073e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
232,MMM,0.1GO-ODA, aluminium discs,GO/PIM-1,0.14,,52.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4300.0,2.76722003250456e-08,,,,,,,,,,,,,0.5,210.0,1.35143303913014e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
233,MMM,0.1GO-ODA, aluminium discs,GO/PIM-1,0.14,,52.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3800.0,2.4454502612831e-08,,,,,,,,,,,,,0.5,170.0,1.09401722215297e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
234,MMM,0.1GO-ODA, aluminium discs,GO/PIM-1,0.14,,52.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3000.0,1.93061862732877e-08,,,,,,,,,,,,,0.5,120.0,7.72247450931506e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
235,MMM,0.1GO-ODA, aluminium discs,GO/PIM-1,0.14,,52.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2500.0,1.6088488561073e-08,,,,,,,,,,,,,0.5,90.0,5.7918558819863e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
236,MMM,0.1GO-ODA, aluminium discs,GO/PIM-1,0.14,,52.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2000.0,1.28707908488584e-08,,,,,,,,,,,,,0.5,80.0,5.14831633954337e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
237,MMM,0.25GO-ODA, aluminium discs,GO/PIM-1,0.22,,51.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4500.0,2.95271084179694e-08,,,,,,,,,,,,,0.5,250.0,1.64039491210941e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
238,MMM,0.25GO-ODA, aluminium discs,GO/PIM-1,0.22,,51.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3400.0,2.2309370804688e-08,,,,,,,,,,,,,0.5,160.0,1.04985274375002e-09,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
239,MMM,0.25GO-ODA, aluminium discs,GO/PIM-1,0.22,,51.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2600.0,1.70601070859379e-08,,,,,,,,,,,,,0.5,120.0,7.87389557812516e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
240,MMM,0.25GO-ODA, aluminium discs,GO/PIM-1,0.22,,51.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2100.0,1.3779317261719e-08,,,,,,,,,,,,,0.5,80.0,5.24926371875011e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
241,MMM,0.25GO-ODA, aluminium discs,GO/PIM-1,0.22,,51.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,1900.0,1.24670013320315e-08,,,,,,,,,,,,,0.5,70.0,4.59310575390635e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
242,MMM,0.25GO-ODA, aluminium discs,GO/PIM-1,0.22,,51.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,1700.0,1.1154685402344e-08,,,,,,,,,,,,,0.5,70.0,4.59310575390635e-10,,,,,,,permeability,table S1a and table S2a,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
243,MMM,0.01rGO-ODA, aluminium discs,GO/PIM-1,0.009,,41.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4000.0,3.26478597141775e-08,,,,,,,,,,,,,0.5,210.0,1.71401263499432e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
244,MMM,0.01rGO-ODA, aluminium discs,GO/PIM-1,0.009,,41.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3100.0,2.53020912784876e-08,,,,,,,,,,,,,0.5,140.0,1.14267508999621e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
245,MMM,0.01rGO-ODA, aluminium discs,GO/PIM-1,0.009,,41.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2400.0,1.95887158285065e-08,,,,,,,,,,,,,0.5,110.0,8.97816142139881e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
246,MMM,0.01rGO-ODA, aluminium discs,GO/PIM-1,0.009,,41.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2200.0,1.79563228427976e-08,,,,,,,,,,,,,0.5,80.0,6.5295719428355e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
247,MMM,0.01rGO-ODA, aluminium discs,GO/PIM-1,0.009,,41.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2100.0,1.71401263499432e-08,,,,,,,,,,,,,0.5,70.0,5.71337544998106e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
248,MMM,0.01rGO-ODA, aluminium discs,GO/PIM-1,0.009,,41.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,1900.0,1.55077333642343e-08,,,,,,,,,,,,,0.5,70.0,5.71337544998106e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
249,MMM,0.05rGO-ODA, aluminium discs,GO/PIM-1,0.052,,43.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4700.0,3.65769916681512e-08,,,,,,,,,,,,,0.5,230.0,1.78993789014357e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
250,MMM,0.05rGO-ODA, aluminium discs,GO/PIM-1,0.052,,43.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3200.0,2.4903483688954e-08,,,,,,,,,,,,,0.5,120.0,9.33880638335775e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
251,MMM,0.05rGO-ODA, aluminium discs,GO/PIM-1,0.052,,43.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2800.0,2.17905482278348e-08,,,,,,,,,,,,,0.5,110.0,8.56057251807794e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
252,MMM,0.05rGO-ODA, aluminium discs,GO/PIM-1,0.052,,43.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2600.0,2.02340804972751e-08,,,,,,,,,,,,,0.5,90.0,7.00410478751831e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
253,MMM,0.05rGO-ODA, aluminium discs,GO/PIM-1,0.052,,43.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2400.0,1.86776127667155e-08,,,,,,,,,,,,,0.5,80.0,6.2258709222385e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
254,MMM,0.05rGO-ODA, aluminium discs,GO/PIM-1,0.052,,43.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2400.0,1.86776127667155e-08,,,,,,,,,,,,,0.5,80.0,6.2258709222385e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
255,MMM,0.1rGO-ODA, aluminium discs,GO/PIM-1,0.11,,36.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,4500.0,4.18300702587899e-08,,,,,,,,,,,,,0.5,270.0,2.5098042155274e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
256,MMM,0.1rGO-ODA, aluminium discs,GO/PIM-1,0.11,,36.0,370.0,,,35.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,3100.0,2.88162706227219e-08,,,,,,,,,,,,,0.5,160.0,1.4872913869792e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
257,MMM,0.1rGO-ODA, aluminium discs,GO/PIM-1,0.11,,36.0,370.0,,,63.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2700.0,2.5098042155274e-08,,,,,,,,,,,,,0.5,140.0,1.3013799636068e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
258,MMM,0.1rGO-ODA, aluminium discs,GO/PIM-1,0.11,,36.0,370.0,,,92.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2500.0,2.323892792155e-08,,,,,,,,,,,,,0.5,110.0,1.0225128285482e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
259,MMM,0.1rGO-ODA, aluminium discs,GO/PIM-1,0.11,,36.0,370.0,,,128.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2200.0,2.0450256570964e-08,,,,,,,,,,,,,0.5,100.0,9.29557116861998e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
260,MMM,0.1rGO-ODA, aluminium discs,GO/PIM-1,0.11,,36.0,370.0,,,155.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,2000.0,1.859114233724e-08,,,,,,,,,,,,,0.5,100.0,9.29557116861998e-10,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
261,MMM,0.25rGO-ODA, aluminium discs,GO/PIM-1,0.366,,42.0,370.0,,,0.0,0.325,298.0,300000.0,100000.0,200000.0,50.0,He,25.0,,,,,,,,0.5,5500.0,4.38219783663514e-08,,,,,,,,,,,,,0.5,350.0,2.78867135058599e-09,,,,,,,permeability,table S1b and table S2b,ALBERTO M et al 2018,https://doi.org/10.1016/j.memsci.2018.06.026
