;mean value;;NaN;doesn't exist or unknow;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;value extracted from graphic;;none;doesn't exist;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;%wt;mm;mm;mm;nm;nm;cc/g;sqm/g;cm2;K;Pa;Pa;Pa;mL(STP)/min;;mL(STP)/min;%;days;;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;barrer;mol/(sqm.s.Pa);;;;
;type;description;support_material;subtype;filler_loading;previous_thickness;min_thickness;max_thickness;min_pore_size;max_pore_size;pore_volume;specific_surface_area;surface_area;temperature;feed_pressure;permeate_pressure;delta_pressure;feed_flow_rate;sweep_gas;sweep_gas_flow;stage_cut;aging;x_He;Py_He;Pe_He;x_H2;Py_H2;Pe_H2;x_CO2;Py_CO2;Pe_CO2;x_O2;Py_O2;Pe_O2;x_H2S;Py_H2S;Pe_H2S;x_N2;Py_N2;Pe_N2;x_CO;Py_CO;Pe_CO;x_CH4;Py_CH4;Pe_CH4;x_C2H6;Py_C2H6;Pe_C2H6;x_SF6;Py_SF6;Pe_SF6;provided_data_type ;in_reference_data_location;reference;url
;polymeric;IPI-0.25;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;367;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;1;178;1.19132E-09;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.50;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;83;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;1;44;2.94484E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.75;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;56;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;1;13;8.70065E-11;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-1.00;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;41;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;1;2.2;1.47242E-11;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;37;2.47634E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;22;1.47242E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;14;9.36994E-11;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-1.00;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;53;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;4.8;3.21255E-11;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.25;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;367;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;35;2.34248E-10;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.50;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;83;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;8.5;5.68889E-11;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.75;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;56;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;2.6;1.74013E-11;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-1.00;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;41;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;1;0.46;3.07869E-12;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;9;6.02353E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;5;3.34641E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;2.8;1.87399E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-1.00;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;53;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.9;6.02353E-12;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.25;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;367;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;7.8;5.22039E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.50;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;83;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;1.5;1.00392E-11;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.75;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;56;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.4;2.67712E-12;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-1.00;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;41;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.06;4.01569E-13;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;6;4.01569E-11;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;3;2.00784E-11;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;1.5;1.00392E-11;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-1.00;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;53;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.44;2.94484E-12;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.25;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;367;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;5.3;3.54719E-11;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.50;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;83;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.97;6.49203E-12;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-0.75;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;56;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.25;1.6732E-12;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;IPI-1.00;NaN;ionic copolyimides;none;none;40;60;NaN;NaN;NaN;41;NaN;308;200000;1000;199000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;0.03;2.00784E-13;none;none;none;none;none;none;permeability;table 2;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;400000;1000;399000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;132.9645941;8.89907E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;3.314285714;2.21819E-11;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;1000000;1000;999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;133.0110164;8.90218E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;3.485714286;2.33292E-11;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;2000000;1000;1999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;124.083058;8.30464E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;3.542857143;2.37117E-11;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;3000000;1000;2999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;117.7136815;7.87835E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;3.771428571;2.52415E-11;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.25;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;411;NaN;308;4000000;1000;3999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;115.2091727;7.71073E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;3.971428571;2.658E-11;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;400000;1000;399000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;62.38333145;4.1752E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;0.971365639;6.50117E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;1000000;1000;999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;54.81228684;3.66848E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;1.146475771;7.67315E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;2000000;1000;1999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;53.89321287;3.60697E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;1.248898678;8.35864E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;3000000;1000;2999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;51.551214;3.45023E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;1.209251101;8.09329E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.50;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;219;NaN;308;4000000;1000;3999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;50.98787126;3.41252E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;1.324889868;8.86724E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;400000;1000;399000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;30.2489441;2.0245E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;0.389867841;2.60931E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;1000000;1000;999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;30.97815923;2.07331E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;0.531938326;3.56016E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;2000000;1000;1999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;27.45052513;1.83721E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;0.578193833;3.86974E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;3000000;1000;2999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;26.29443252;1.75984E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;0.601321586;4.02453E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
;polymeric;PI-0.75;NaN;polyimides;none;none;40;60;NaN;NaN;NaN;63;NaN;308;4000000;1000;3999000;NaN;NaN;NaN;0.5;NaN;none;none;none;none;none;none;0.5;25.73108978;1.72213E-10;none;none;none;none;none;none;none;none;none;none;none;none;0.5;0.647577093;4.33411E-12;none;none;none;none;none;none;permeability;fig 6;XIE W et al 2022;https://doi.org/10.1016/j.seppur.2021.120091
